date,week,month,quarter,region,country,channel,category,subcategory,sku,promo_flag,units_sold,net_sales,discount_rate,marketing_spend,inventory_level,forecast_demand,supply_lead_time_days,fulfillment_rate,backorder_rate,campaign_name,marketing_roi
2024-09-15,37,9,Q3,APAC,Japan,Outlet,Apparel,Jackets,APP-JAC-0258,None,86,2859.50,0.05,1254.78,81,91,7,0.91,0.06,Back-to-School,1.28
2024-09-15,37,9,Q3,APAC,Australia,Outlet,Footwear,Sandals,FOO-SAN-0258,Loyalty,76,5988.29,0.12,1456.93,26,81,17,0.97,0.66,Trail Master,3.11
2024-09-15,37,9,Q3,APAC,India,Online,Accessories,Watches,ACC-WAT-0258,None,59,2522.25,0.05,926.84,43,68,17,0.92,0.27,Style Up,1.72
2024-09-15,37,9,Q3,LATAM,Chile,Online,Apparel,T-Shirts,APP-TSH-0258,Clearance,75,1982.28,0.24,1403.43,83,86,16,0.95,0.00,Summer Splash,0.41
2024-09-15,37,9,Q3,LATAM,Mexico,Online,Footwear,Sneakers,FOO-SNE-0258,Clearance,111,7106.12,0.29,1397.81,79,116,18,0.92,0.29,City Walks,4.08
2024-09-15,37,9,Q3,LATAM,Brazil,Outlet,Accessories,Backpacks,ACC-BAC-0258,None,82,3505.50,0.05,719.67,56,87,20,0.94,0.32,Style Up,3.87
2024-09-16,38,9,Q3,North America,Canada,Outlet,Apparel,T-Shirts,APP-TSH-0259,BOGO,34,1008.94,0.15,1208.23,41,39,7,0.95,0.00,Spring Refresh,-0.17
2024-09-16,38,9,Q3,North America,Canada,Online,Footwear,Sandals,FOO-SAN-0259,Loyalty,50,3563.60,0.21,838.81,37,55,5,0.96,0.26,Trail Master,3.25
2024-09-16,38,9,Q3,North America,USA,Online,Accessories,Backpacks,ACC-BAC-0259,None,24,1026.00,0.05,322.17,64,29,8,0.93,0.00,Style Up,2.19
2024-09-16,38,9,Q3,Europe,France,Outlet,Apparel,T-Shirts,APP-TSH-0259,None,72,2394.00,0.05,1463.37,35,77,7,0.92,0.51,Back-to-School,0.64
2024-09-16,38,9,Q3,Europe,Spain,Online,Footwear,Sandals,FOO-SAN-0259,None,32,2736.00,0.05,1240.30,77,37,13,0.97,0.00,City Walks,1.21
2024-09-16,38,9,Q3,Europe,Germany,Online,Accessories,Watches,ACC-WAT-0259,None,63,2693.25,0.05,1475.61,58,68,5,0.93,0.08,Style Up,0.82
2024-09-16,38,9,Q3,APAC,Singapore,Marketplace,Apparel,Jackets,APP-JAC-0259,None,69,2294.25,0.05,787.72,73,85,17,0.91,0.00,Spring Refresh,1.91
2024-09-16,38,9,Q3,APAC,Japan,Marketplace,Footwear,Sneakers,FOO-SNE-0259,None,48,4104.00,0.05,1077.01,57,53,17,0.95,0.00,Trail Master,2.81
2024-09-16,38,9,Q3,APAC,Australia,Outlet,Accessories,Caps,ACC-CAP-0259,Flash,39,1287.92,0.27,1178.80,83,44,19,0.96,0.00,Everyday Essentials,0.09
2024-09-16,38,9,Q3,LATAM,Brazil,Marketplace,Apparel,Hoodies,APP-HOO-0259,None,107,3557.75,0.05,636.34,40,121,19,0.96,0.63,Spring Refresh,4.59
2024-09-16,38,9,Q3,LATAM,Mexico,Retail,Footwear,Sandals,FOO-SAN-0259,Clearance,24,1502.74,0.30,962.11,51,29,18,0.97,0.00,Run Faster,0.56
2024-09-16,38,9,Q3,LATAM,Mexico,Outlet,Accessories,Watches,ACC-WAT-0259,Clearance,54,1614.88,0.34,851.24,63,67,14,0.97,0.00,Style Up,0.90
2024-09-17,38,9,Q3,North America,Canada,Marketplace,Apparel,T-Shirts,APP-TSH-0260,None,26,864.50,0.05,418.68,56,31,17,0.98,0.00,Back-to-School,1.06
2024-09-17,38,9,Q3,North America,Canada,Outlet,Footwear,Running,FOO-RUN-0260,None,114,9747.00,0.05,635.21,73,120,17,0.94,0.36,Trail Master,14.34
2024-09-17,38,9,Q3,North America,USA,Outlet,Accessories,Watches,ACC-WAT-0260,Loyalty,76,2775.69,0.19,1016.86,49,88,19,0.98,0.35,Travel Light,1.73
2024-09-17,38,9,Q3,Europe,France,Online,Apparel,Jackets,APP-JAC-0260,Clearance,62,1940.24,0.11,673.91,35,67,5,0.95,0.43,Summer Splash,1.88
2024-09-17,38,9,Q3,Europe,France,Marketplace,Footwear,Sandals,FOO-SAN-0260,None,102,8721.00,0.05,1010.87,26,107,12,0.94,0.74,Trail Master,7.63
2024-09-17,38,9,Q3,Europe,Spain,Online,Accessories,Backpacks,ACC-BAC-0260,BOGO,104,4203.47,0.10,498.44,71,109,16,0.98,0.32,Style Up,7.43
2024-09-17,38,9,Q3,APAC,India,Retail,Apparel,T-Shirts,APP-TSH-0260,Clearance,61,1704.22,0.20,693.71,67,75,6,0.96,0.00,Summer Splash,1.46
2024-09-17,38,9,Q3,APAC,Singapore,Marketplace,Footwear,Sneakers,FOO-SNE-0260,None,27,2308.50,0.05,1457.87,30,32,16,0.90,0.00,Trail Master,0.58
2024-09-17,38,9,Q3,APAC,Japan,Retail,Accessories,Caps,ACC-CAP-0260,BOGO,27,998.05,0.18,259.66,34,32,18,0.93,0.00,Everyday Essentials,2.84
2024-09-17,38,9,Q3,LATAM,Mexico,Marketplace,Apparel,Jackets,APP-JAC-0260,Clearance,55,1635.24,0.15,578.76,42,60,18,0.92,0.24,Summer Splash,1.82
2024-09-17,38,9,Q3,LATAM,Brazil,Online,Footwear,Running,FOO-RUN-0260,None,82,7011.00,0.05,455.54,73,96,20,0.92,0.11,Trail Master,14.39
2024-09-17,38,9,Q3,LATAM,Chile,Retail,Accessories,Watches,ACC-WAT-0260,BOGO,140,4763.48,0.24,1263.61,81,145,7,0.90,0.42,Style Up,2.77
2024-09-18,38,9,Q3,North America,USA,Marketplace,Apparel,Hoodies,APP-HOO-0261,None,107,3557.75,0.05,1336.01,50,112,14,0.99,0.53,Summer Splash,1.66
2024-09-18,38,9,Q3,North America,Canada,Marketplace,Footwear,Sandals,FOO-SAN-0261,None,45,3847.50,0.05,873.88,86,56,5,0.94,0.00,Trail Master,3.40
2024-09-18,38,9,Q3,North America,Canada,Retail,Accessories,Backpacks,ACC-BAC-0261,Flash,123,4467.85,0.19,1117.56,65,131,11,0.98,0.47,Everyday Essentials,3.00
2024-09-18,38,9,Q3,Europe,France,Retail,Apparel,Hoodies,APP-HOO-0261,None,117,3890.25,0.05,807.54,93,135,20,0.93,0.20,Summer Splash,3.82
2024-09-18,38,9,Q3,Europe,Germany,Marketplace,Footwear,Sneakers,FOO-SNE-0261,None,40,3420.00,0.05,979.63,71,45,17,0.98,0.00,Run Faster,2.49
2024-09-18,38,9,Q3,Europe,Spain,Online,Accessories,Watches,ACC-WAT-0261,None,79,3377.25,0.05,529.62,65,87,14,0.99,0.18,Everyday Essentials,5.38
2024-09-18,38,9,Q3,APAC,Singapore,Retail,Apparel,Jackets,APP-JAC-0261,Flash,99,2762.28,0.20,850.71,83,104,5,0.94,0.16,Spring Refresh,2.25
2024-09-18,38,9,Q3,APAC,Japan,Marketplace,Footwear,Sneakers,FOO-SNE-0261,BOGO,42,2564.31,0.32,1264.27,56,47,6,0.99,0.00,City Walks,1.03
2024-09-18,38,9,Q3,APAC,Japan,Outlet,Accessories,Caps,ACC-CAP-0261,None,85,3633.75,0.05,1459.68,49,100,13,0.95,0.42,Travel Light,1.49
2024-09-18,38,9,Q3,LATAM,Mexico,Retail,Apparel,Hoodies,APP-HOO-0261,None,104,3458.00,0.05,570.17,89,118,14,0.98,0.14,Back-to-School,5.07
2024-09-18,38,9,Q3,LATAM,Brazil,Marketplace,Footwear,Sneakers,FOO-SNE-0261,None,98,8379.00,0.05,212.86,53,103,12,0.97,0.46,Trail Master,38.36
2024-09-18,38,9,Q3,LATAM,Brazil,Retail,Accessories,Backpacks,ACC-BAC-0261,Clearance,88,3076.48,0.22,875.03,66,102,13,0.98,0.25,Travel Light,2.52
2024-09-19,38,9,Q3,North America,USA,Outlet,Apparel,T-Shirts,APP-TSH-0262,Loyalty,27,803.27,0.15,442.05,54,32,16,0.94,0.00,Back-to-School,0.82
2024-09-19,38,9,Q3,North America,USA,Retail,Footwear,Running,FOO-RUN-0262,None,35,2992.50,0.05,1166.18,78,40,6,0.98,0.00,City Walks,1.57
2024-09-19,38,9,Q3,North America,USA,Marketplace,Accessories,Watches,ACC-WAT-0262,None,22,940.50,0.05,1447.21,35,27,12,0.93,0.00,Travel Light,-0.35
2024-09-19,38,9,Q3,Europe,France,Outlet,Apparel,Hoodies,APP-HOO-0262,Loyalty,27,746.51,0.21,1035.47,47,32,13,0.97,0.00,Spring Refresh,-0.28
2024-09-19,38,9,Q3,Europe,France,Marketplace,Footwear,Sneakers,FOO-SNE-0262,None,23,1966.50,0.05,352.72,65,28,16,0.92,0.00,City Walks,4.58
2024-09-19,38,9,Q3,Europe,France,Online,Accessories,Backpacks,ACC-BAC-0262,None,45,1923.75,0.05,301.90,38,55,6,0.97,0.16,Style Up,5.37
2024-09-19,38,9,Q3,APAC,India,Retail,Apparel,Hoodies,APP-HOO-0262,BOGO,69,1854.51,0.23,361.78,65,78,12,0.98,0.06,Spring Refresh,4.13
2024-09-19,38,9,Q3,APAC,Australia,Outlet,Footwear,Running,FOO-RUN-0262,None,47,4018.50,0.05,1389.79,73,52,20,0.95,0.00,Run Faster,1.89
2024-09-19,38,9,Q3,APAC,Japan,Retail,Accessories,Watches,ACC-WAT-0262,None,101,4317.75,0.05,1083.88,78,106,8,0.93,0.23,Everyday Essentials,2.98
2024-09-19,38,9,Q3,LATAM,Chile,Retail,Apparel,Jackets,APP-JAC-0262,None,44,1463.00,0.05,1194.10,56,53,13,0.98,0.00,Back-to-School,0.23
2024-09-19,38,9,Q3,LATAM,Brazil,Online,Footwear,Running,FOO-RUN-0262,None,66,5643.00,0.05,674.67,51,71,7,0.93,0.23,Trail Master,7.36
2024-09-19,38,9,Q3,LATAM,Chile,Online,Accessories,Watches,ACC-WAT-0262,None,35,1496.25,0.05,947.74,79,40,15,0.98,0.00,Travel Light,0.58
2024-09-20,38,9,Q3,North America,Canada,Marketplace,Apparel,Jackets,APP-JAC-0263,None,27,897.75,0.05,1271.92,57,32,14,0.95,0.00,Spring Refresh,-0.29
2024-09-20,38,9,Q3,North America,USA,Outlet,Footwear,Sandals,FOO-SAN-0263,Clearance,160,12040.89,0.16,729.39,40,165,15,0.90,0.75,Trail Master,15.51
2024-09-20,38,9,Q3,North America,Canada,Outlet,Accessories,Watches,ACC-WAT-0263,None,124,5301.00,0.05,1107.10,54,145,16,0.98,0.56,Style Up,3.79
2024-09-20,38,9,Q3,Europe,France,Online,Apparel,Jackets,APP-JAC-0263,Flash,162,4886.77,0.14,770.23,53,167,19,0.96,0.67,Summer Splash,5.34
2024-09-20,38,9,Q3,Europe,France,Outlet,Footwear,Running,FOO-RUN-0263,None,87,7438.50,0.05,569.03,40,99,11,0.95,0.54,Run Faster,12.07
2024-09-20,38,9,Q3,Europe,Spain,Retail,Accessories,Backpacks,ACC-BAC-0263,None,127,5429.25,0.05,250.10,74,136,14,0.98,0.42,Travel Light,20.71
2024-09-20,38,9,Q3,APAC,Japan,Outlet,Apparel,Jackets,APP-JAC-0263,None,119,3956.75,0.05,1094.39,82,124,13,0.98,0.31,Spring Refresh,2.62
2024-09-20,38,9,Q3,APAC,Japan,Marketplace,Footwear,Running,FOO-RUN-0263,None,156,13338.00,0.05,748.31,57,186,9,0.93,0.64,City Walks,16.82
2024-09-20,38,9,Q3,APAC,Singapore,Outlet,Accessories,Caps,ACC-CAP-0263,Flash,185,6555.10,0.21,780.78,91,206,5,0.93,0.51,Everyday Essentials,7.40
2024-09-20,38,9,Q3,LATAM,Chile,Retail,Apparel,T-Shirts,APP-TSH-0263,None,105,3491.25,0.05,716.49,29,110,14,0.97,0.72,Spring Refresh,3.87
2024-09-20,38,9,Q3,LATAM,Mexico,Retail,Footwear,Sandals,FOO-SAN-0263,None,131,11200.50,0.05,1264.86,43,136,16,0.93,0.67,Run Faster,7.86
2024-09-20,38,9,Q3,LATAM,Mexico,Outlet,Accessories,Backpacks,ACC-BAC-0263,None,85,3633.75,0.05,1400.72,42,100,18,0.99,0.51,Style Up,1.59
2024-09-21,38,9,Q3,North America,Canada,Retail,Apparel,T-Shirts,APP-TSH-0264,None,141,4688.25,0.05,1461.70,69,164,6,0.95,0.51,Back-to-School,2.21
2024-09-21,38,9,Q3,North America,USA,Online,Footwear,Running,FOO-RUN-0264,None,29,2479.50,0.05,853.56,28,34,14,0.92,0.03,Trail Master,1.91
2024-09-21,38,9,Q3,North America,Canada,Outlet,Accessories,Caps,ACC-CAP-0264,Flash,141,5201.22,0.18,406.28,73,157,19,0.95,0.48,Everyday Essentials,11.80
2024-09-21,38,9,Q3,Europe,France,Marketplace,Apparel,Hoodies,APP-HOO-0264,Flash,43,1103.08,0.27,746.30,81,48,16,0.96,0.00,Spring Refresh,0.48
2024-09-21,38,9,Q3,Europe,France,Online,Footwear,Sneakers,FOO-SNE-0264,None,124,10602.00,0.05,301.76,78,129,11,0.92,0.37,Run Faster,34.13
2024-09-21,38,9,Q3,Europe,France,Outlet,Accessories,Backpacks,ACC-BAC-0264,None,139,5942.25,0.05,1081.23,38,144,18,0.92,0.73,Style Up,4.50
2024-09-21,38,9,Q3,APAC,Singapore,Retail,Apparel,T-Shirts,APP-TSH-0264,Flash,138,3670.18,0.24,781.81,66,143,7,0.95,0.52,Back-to-School,3.69
2024-09-21,38,9,Q3,APAC,Australia,Outlet,Footwear,Sneakers,FOO-SNE-0264,None,111,9490.50,0.05,329.14,87,129,19,0.94,0.22,Run Faster,27.83
2024-09-21,38,9,Q3,APAC,Singapore,Outlet,Accessories,Watches,ACC-WAT-0264,Flash,177,7152.76,0.10,502.36,39,191,10,0.93,0.78,Style Up,13.24
2024-09-21,38,9,Q3,LATAM,Mexico,Marketplace,Apparel,Hoodies,APP-HOO-0264,None,50,1662.50,0.05,1146.31,42,55,5,0.92,0.16,Back-to-School,0.45
2024-09-21,38,9,Q3,LATAM,Brazil,Retail,Footwear,Sandals,FOO-SAN-0264,BOGO,182,12715.37,0.22,1266.56,55,189,15,0.95,0.70,City Walks,9.04
2024-09-21,38,9,Q3,LATAM,Mexico,Marketplace,Accessories,Watches,ACC-WAT-0264,None,70,2992.50,0.05,992.20,49,75,19,0.96,0.30,Travel Light,2.02
2024-09-22,38,9,Q3,North America,USA,Marketplace,Apparel,Hoodies,APP-HOO-0265,BOGO,110,2871.52,0.25,635.45,45,115,15,0.97,0.59,Summer Splash,3.52
2024-09-22,38,9,Q3,North America,Canada,Retail,Footwear,Running,FOO-RUN-0265,None,21,1795.50,0.05,1424.01,75,26,5,0.98,0.00,City Walks,0.26
2024-09-22,38,9,Q3,North America,Canada,Outlet,Accessories,Backpacks,ACC-BAC-0265,BOGO,82,2935.12,0.20,1494.80,83,88,8,0.96,0.00,Style Up,0.96
2024-09-22,38,9,Q3,Europe,France,Retail,Apparel,T-Shirts,APP-TSH-0265,None,51,1695.75,0.05,1064.49,82,57,9,0.92,0.00,Back-to-School,0.59
2024-09-22,38,9,Q3,Europe,Germany,Retail,Footwear,Running,FOO-RUN-0265,None,48,4104.00,0.05,808.02,70,53,13,0.91,0.00,Trail Master,4.08
2024-09-22,38,9,Q3,Europe,Spain,Online,Accessories,Watches,ACC-WAT-0265,None,82,3505.50,0.05,1395.89,65,94,15,0.94,0.21,Everyday Essentials,1.51
2024-09-22,38,9,Q3,APAC,Japan,Outlet,Apparel,T-Shirts,APP-TSH-0265,BOGO,112,3150.66,0.20,1240.11,86,135,19,0.96,0.23,Back-to-School,1.54
2024-09-22,38,9,Q3,APAC,Australia,Outlet,Footwear,Sandals,FOO-SAN-0265,BOGO,100,7232.91,0.20,1080.10,47,105,15,0.91,0.53,City Walks,5.70
2024-09-22,38,9,Q3,APAC,Australia,Marketplace,Accessories,Caps,ACC-CAP-0265,Clearance,123,4394.31,0.21,1030.89,64,151,11,0.99,0.48,Everyday Essentials,3.26
2024-09-22,38,9,Q3,LATAM,Mexico,Marketplace,Apparel,T-Shirts,APP-TSH-0265,None,33,1097.25,0.05,531.97,37,38,13,0.97,0.00,Spring Refresh,1.06
2024-09-22,38,9,Q3,LATAM,Brazil,Online,Footwear,Sneakers,FOO-SNE-0265,None,107,9148.50,0.05,863.13,54,112,8,0.98,0.49,Run Faster,9.60
2024-09-22,38,9,Q3,LATAM,Chile,Retail,Accessories,Caps,ACC-CAP-0265,None,93,3975.75,0.05,320.49,64,115,5,0.97,0.31,Travel Light,11.40
2024-09-23,39,9,Q3,North America,Canada,Online,Apparel,Hoodies,APP-HOO-0266,None,90,2992.50,0.05,615.36,68,98,13,0.99,0.24,Spring Refresh,3.86
2024-09-23,39,9,Q3,North America,Canada,Marketplace,Footwear,Sneakers,FOO-SNE-0266,Flash,132,7736.54,0.35,442.02,66,141,6,0.97,0.50,Run Faster,16.50
2024-09-23,39,9,Q3,North America,USA,Retail,Accessories,Caps,ACC-CAP-0266,None,71,3035.25,0.05,252.72,88,88,7,0.97,0.00,Travel Light,11.01
2024-09-23,39,9,Q3,Europe,France,Online,Apparel,T-Shirts,APP-TSH-0266,None,97,3225.25,0.05,305.98,54,102,14,0.95,0.44,Summer Splash,9.54
2024-09-23,39,9,Q3,Europe,France,Online,Footwear,Running,FOO-RUN-0266,None,80,6840.00,0.05,224.63,64,85,18,0.91,0.20,Run Faster,29.45
2024-09-23,39,9,Q3,Europe,France,Retail,Accessories,Backpacks,ACC-BAC-0266,None,25,1068.75,0.05,605.74,65,30,20,0.94,0.00,Style Up,0.76
2024-09-23,39,9,Q3,APAC,India,Outlet,Apparel,Jackets,APP-JAC-0266,None,74,2460.50,0.05,299.85,37,82,9,0.91,0.50,Back-to-School,7.21
2024-09-23,39,9,Q3,APAC,Singapore,Marketplace,Footwear,Sandals,FOO-SAN-0266,None,78,6669.00,0.05,343.30,54,97,9,0.90,0.31,Run Faster,18.43
2024-09-23,39,9,Q3,APAC,Singapore,Retail,Accessories,Caps,ACC-CAP-0266,None,31,1325.25,0.05,433.50,47,36,17,0.98,0.00,Everyday Essentials,2.06
2024-09-23,39,9,Q3,LATAM,Mexico,Retail,Apparel,T-Shirts,APP-TSH-0266,None,65,2161.25,0.05,641.68,73,70,9,0.92,0.00,Summer Splash,2.37
2024-09-23,39,9,Q3,LATAM,Mexico,Outlet,Footwear,Running,FOO-RUN-0266,None,37,3163.50,0.05,1362.52,50,42,20,0.97,0.00,Run Faster,1.32
2024-09-23,39,9,Q3,LATAM,Brazil,Outlet,Accessories,Backpacks,ACC-BAC-0266,None,65,2778.75,0.05,1374.45,90,77,18,0.95,0.00,Everyday Essentials,1.02
2024-09-24,39,9,Q3,North America,USA,Online,Apparel,Hoodies,APP-HOO-0267,None,118,3923.50,0.05,292.30,69,123,7,0.98,0.41,Summer Splash,12.42
2024-09-24,39,9,Q3,North America,USA,Retail,Footwear,Sandals,FOO-SAN-0267,BOGO,79,4978.00,0.30,443.91,82,93,12,0.90,0.00,Trail Master,10.21
2024-09-24,39,9,Q3,North America,Canada,Outlet,Accessories,Backpacks,ACC-BAC-0267,Clearance,36,1105.30,0.32,744.18,28,41,19,0.95,0.22,Everyday Essentials,0.48
2024-09-24,39,9,Q3,Europe,France,Online,Apparel,T-Shirts,APP-TSH-0267,Clearance,28,845.76,0.14,429.63,51,33,15,0.96,0.00,Back-to-School,0.97
2024-09-24,39,9,Q3,Europe,France,Online,Footwear,Running,FOO-RUN-0267,None,112,9576.00,0.05,244.88,74,117,7,0.93,0.34,Trail Master,38.10
2024-09-24,39,9,Q3,Europe,Germany,Online,Accessories,Watches,ACC-WAT-0267,BOGO,31,1043.88,0.25,447.47,48,36,12,0.92,0.00,Travel Light,1.33
2024-09-24,39,9,Q3,APAC,Australia,Retail,Apparel,T-Shirts,APP-TSH-0267,None,110,3657.50,0.05,1203.92,47,125,19,0.96,0.57,Spring Refresh,2.04
2024-09-24,39,9,Q3,APAC,Japan,Outlet,Footwear,Sneakers,FOO-SNE-0267,None,49,4189.50,0.05,786.09,65,54,9,0.91,0.00,Trail Master,4.33
2024-09-24,39,9,Q3,APAC,India,Outlet,Accessories,Caps,ACC-CAP-0267,None,43,1838.25,0.05,643.31,65,49,10,0.95,0.00,Style Up,1.86
2024-09-24,39,9,Q3,LATAM,Chile,Retail,Apparel,T-Shirts,APP-TSH-0267,Flash,110,2748.08,0.29,320.29,87,123,16,0.93,0.21,Spring Refresh,7.58
2024-09-24,39,9,Q3,LATAM,Mexico,Marketplace,Footwear,Running,FOO-RUN-0267,Clearance,28,2044.60,0.19,322.71,41,34,12,0.90,0.00,City Walks,5.34
2024-09-24,39,9,Q3,LATAM,Chile,Online,Accessories,Caps,ACC-CAP-0267,Clearance,79,2406.31,0.32,966.56,71,92,11,0.92,0.10,Style Up,1.49
2024-09-25,39,9,Q3,North America,Canada,Marketplace,Apparel,T-Shirts,APP-TSH-0268,None,56,1862.00,0.05,1036.66,63,61,13,0.96,0.00,Spring Refresh,0.80
2024-09-25,39,9,Q3,North America,Canada,Outlet,Footwear,Running,FOO-RUN-0268,Clearance,78,4864.80,0.31,1472.85,37,83,16,0.94,0.53,City Walks,2.30
2024-09-25,39,9,Q3,North America,USA,Marketplace,Accessories,Backpacks,ACC-BAC-0268,Flash,111,4169.63,0.17,433.90,59,116,15,0.94,0.47,Style Up,8.61
2024-09-25,39,9,Q3,Europe,France,Retail,Apparel,Jackets,APP-JAC-0268,None,72,2394.00,0.05,233.89,84,77,17,0.97,0.00,Spring Refresh,9.24
2024-09-25,39,9,Q3,Europe,Germany,Marketplace,Footwear,Sneakers,FOO-SNE-0268,None,114,9747.00,0.05,352.80,104,142,12,0.94,0.09,Run Faster,26.63
2024-09-25,39,9,Q3,Europe,Germany,Online,Accessories,Watches,ACC-WAT-0268,None,91,3890.25,0.05,287.42,28,96,11,0.99,0.69,Travel Light,12.54
2024-09-25,39,9,Q3,APAC,India,Marketplace,Apparel,Jackets,APP-JAC-0268,Clearance,76,1776.17,0.33,1242.95,63,86,19,0.94,0.17,Summer Splash,0.43
2024-09-25,39,9,Q3,APAC,Australia,Online,Footwear,Running,FOO-RUN-0268,None,37,3163.50,0.05,1106.96,81,42,8,0.91,0.00,Trail Master,1.86
2024-09-25,39,9,Q3,APAC,India,Marketplace,Accessories,Backpacks,ACC-BAC-0268,None,82,3505.50,0.05,784.48,68,92,16,0.94,0.17,Style Up,3.47
2024-09-25,39,9,Q3,LATAM,Brazil,Online,Apparel,Jackets,APP-JAC-0268,Loyalty,46,1434.14,0.11,1324.92,36,55,11,0.93,0.22,Spring Refresh,0.08
2024-09-25,39,9,Q3,LATAM,Chile,Marketplace,Footwear,Sandals,FOO-SAN-0268,BOGO,104,6593.10,0.30,992.75,28,109,20,0.93,0.73,Trail Master,5.64
2024-09-25,39,9,Q3,LATAM,Chile,Outlet,Accessories,Backpacks,ACC-BAC-0268,Flash,104,3725.20,0.20,814.75,32,109,9,0.97,0.69,Travel Light,3.57
2024-09-26,39,9,Q3,North America,Canada,Marketplace,Apparel,Jackets,APP-JAC-0269,None,56,1862.00,0.05,848.86,49,62,15,0.96,0.12,Summer Splash,1.19
2024-09-26,39,9,Q3,North America,Canada,Retail,Footwear,Sneakers,FOO-SNE-0269,None,116,9918.00,0.05,361.45,74,121,6,0.98,0.36,City Walks,26.44
2024-09-26,39,9,Q3,North America,Canada,Online,Accessories,Caps,ACC-CAP-0269,Clearance,88,2929.99,0.26,360.02,56,93,8,0.95,0.36,Style Up,7.14
2024-09-26,39,9,Q3,Europe,France,Retail,Apparel,Hoodies,APP-HOO-0269,None,106,3524.50,0.05,248.84,47,118,20,0.95,0.56,Spring Refresh,13.16
2024-09-26,39,9,Q3,Europe,Spain,Marketplace,Footwear,Running,FOO-RUN-0269,None,67,5728.50,0.05,501.79,46,72,10,0.94,0.31,Run Faster,10.42
2024-09-26,39,9,Q3,Europe,UK,Retail,Accessories,Caps,ACC-CAP-0269,None,119,5087.25,0.05,913.52,58,127,8,0.91,0.51,Style Up,4.57
2024-09-26,39,9,Q3,APAC,Singapore,Marketplace,Apparel,T-Shirts,APP-TSH-0269,None,57,1895.25,0.05,1169.81,39,62,10,0.97,0.32,Spring Refresh,0.62
2024-09-26,39,9,Q3,APAC,Australia,Retail,Footwear,Sandals,FOO-SAN-0269,None,85,7267.50,0.05,760.95,38,103,12,0.95,0.55,Trail Master,8.55
2024-09-26,39,9,Q3,APAC,India,Marketplace,Accessories,Watches,ACC-WAT-0269,None,60,2565.00,0.05,623.35,67,65,20,0.96,0.00,Style Up,3.12
2024-09-26,39,9,Q3,LATAM,Brazil,Marketplace,Apparel,T-Shirts,APP-TSH-0269,None,36,1197.00,0.05,1070.11,66,41,15,0.92,0.00,Spring Refresh,0.12
2024-09-26,39,9,Q3,LATAM,Mexico,Online,Footwear,Sandals,FOO-SAN-0269,None,83,7096.50,0.05,657.23,45,99,19,0.91,0.46,City Walks,9.80
2024-09-26,39,9,Q3,LATAM,Brazil,Online,Accessories,Backpacks,ACC-BAC-0269,Clearance,81,2741.47,0.25,1311.04,47,86,18,0.92,0.42,Style Up,1.09
2024-09-27,39,9,Q3,North America,USA,Retail,Apparel,Hoodies,APP-HOO-0270,None,93,3092.25,0.05,896.59,89,112,19,0.99,0.04,Back-to-School,2.45
2024-09-27,39,9,Q3,North America,Canada,Outlet,Footwear,Sandals,FOO-SAN-0270,None,120,10260.00,0.05,1186.72,84,125,13,0.92,0.30,Run Faster,7.65
2024-09-27,39,9,Q3,North America,USA,Online,Accessories,Caps,ACC-CAP-0270,None,106,4531.50,0.05,1213.38,47,117,11,0.93,0.56,Style Up,2.73
2024-09-27,39,9,Q3,Europe,Germany,Online,Apparel,T-Shirts,APP-TSH-0270,Flash,51,1226.83,0.31,1239.61,81,56,18,0.95,0.00,Back-to-School,-0.01
2024-09-27,39,9,Q3,Europe,France,Online,Footwear,Sandals,FOO-SAN-0270,None,152,12996.00,0.05,1301.78,53,170,16,0.94,0.65,Trail Master,8.98
2024-09-27,39,9,Q3,Europe,Germany,Outlet,Accessories,Caps,ACC-CAP-0270,BOGO,49,1935.35,0.12,1131.63,37,54,14,0.94,0.24,Travel Light,0.71
2024-09-27,39,9,Q3,APAC,Australia,Online,Apparel,T-Shirts,APP-TSH-0270,Flash,87,2099.86,0.31,1342.43,36,92,14,0.97,0.59,Summer Splash,0.56
2024-09-27,39,9,Q3,APAC,Singapore,Outlet,Footwear,Running,FOO-RUN-0270,None,26,2223.00,0.05,1385.64,79,32,12,0.93,0.00,Trail Master,0.60
2024-09-27,39,9,Q3,APAC,Singapore,Retail,Accessories,Backpacks,ACC-BAC-0270,None,119,5087.25,0.05,569.84,83,127,7,0.97,0.30,Everyday Essentials,7.93
2024-09-27,39,9,Q3,LATAM,Mexico,Outlet,Apparel,Jackets,APP-JAC-0270,None,89,2959.25,0.05,1386.99,90,108,15,0.97,0.00,Summer Splash,1.13
2024-09-27,39,9,Q3,LATAM,Brazil,Online,Footwear,Running,FOO-RUN-0270,Clearance,113,9024.03,0.11,1228.83,78,138,7,0.91,0.31,City Walks,6.34
2024-09-27,39,9,Q3,LATAM,Mexico,Online,Accessories,Backpacks,ACC-BAC-0270,None,48,2052.00,0.05,296.93,72,53,7,0.97,0.00,Everyday Essentials,5.91
2024-09-28,39,9,Q3,North America,USA,Retail,Apparel,T-Shirts,APP-TSH-0271,None,106,3524.50,0.05,639.34,57,111,6,0.98,0.46,Summer Splash,4.51
2024-09-28,39,9,Q3,North America,USA,Outlet,Footwear,Running,FOO-RUN-0271,Clearance,135,8711.76,0.28,1379.55,37,140,11,0.96,0.73,Trail Master,5.32
